id,coordenada_longitud,coordenada_latitud,direccion,construccion_fecha,institucion_ruc
1513,146.970754,-42.9453385,"605 Parsons Wall Apt. 050
Erikachester, MP 35800",1998-02-24,87431824812
1514,150.338283,-47.5476005,"754 Larry Freeway
Jamesshire, LA 17955",2009-08-13,29537157391
1515,91.289827,63.413394,"75812 Gonzalez Street Suite 906
Bautistaland, OH 95531",2002-08-07,82763314834
1516,-29.359716,67.197868,"816 Garcia Road
Mariaville, KY 57169",1996-11-03,87995489888
1517,-141.468724,-55.267367,"373 Harold Trail
West Shawnstad, AZ 04572",2003-08-06,48637272510
1518,-82.653779,67.238024,"4416 Kaitlin Terrace Apt. 819
New Walter, NV 49910",1994-12-14,46962931826
1519,145.662239,-10.476996,"6295 Theodore Motorway
Taylortown, DE 71364",1999-06-18,98910373842
1520,166.217692,-26.8587865,"466 Flores Stravenue
Watsonville, AS 12894",2000-02-20,58487279347
1521,179.592211,-29.439127,"89392 Santiago Prairie Apt. 911
Lake Miranda, IN 64289",1994-08-06,16387774807
1522,114.422677,77.0742675,"203 Joy Field
Smithfurt, VI 25939",2018-05-08,59870247826
1523,33.593988,-61.6033145,"30971 Abigail Rapid
Shannonshire, NM 88659",2013-09-17,13872215619
1524,26.461072,-24.4965065,"57773 Jones Oval
New Felicia, NV 75388",2001-12-14,49365042740
1525,94.438846,-39.4421455,"633 Shannon Orchard
West Emily, NM 02906",2022-01-18,49434630060
1526,23.234190,-40.4052195,"85945 Miller Gardens Suite 965
South Chloeville, KS 23052",1998-11-30,75252570829
1527,60.594486,48.909284,"27363 Sheryl Vista Apt. 600
Donaldton, IA 67779",2009-03-18,48068435586
1528,-5.399005,40.240528,"63539 Dillon Lodge
East Timothy, NM 27807",1996-08-24,58410354462
1529,36.511431,88.449852,"78815 Courtney Camp
Smithborough, WA 77364",2013-04-15,86690390740
1530,-26.380998,-47.116975,"37881 Welch Shoals Suite 825
Fordberg, CA 40727",1997-04-02,85776580044
1531,7.989786,33.909893,"598 Courtney Bridge
West Amanda, PR 81749",2005-03-05,88291262480
1532,174.305317,14.6777665,"PSC 2216, Box 7964
APO AP 94153",2007-05-16,57234175977
1533,-162.377309,63.9577255,"29703 Christina Row
South Davidport, AL 59802",1999-05-15,85652387525
1534,-39.185438,-28.287864,"57510 Cheryl Springs Apt. 810
Basschester, VT 90788",2016-11-29,63938013845
1535,-61.002186,-84.949490,"41485 Cunningham Ferry
Lake Timothyview, DE 25543",2011-11-27,70776512285
1536,-115.931600,15.129848,"1263 Turner Plains
Walkerbury, CA 38993",2005-12-24,23930913043
1537,-75.951795,76.2757155,"16981 Glover Way Suite 504
Ethanmouth, MT 11520",2012-08-01,56977153569
1538,-4.849269,20.049744,"1932 Jon Light
North Brianna, KY 19567",2016-05-30,33547315674
1539,-127.918697,-32.036418,"Unit 8822 Box 6423
DPO AP 09102",2009-06-12,83935979211
1540,-138.823989,4.855894,"4883 Tyler Unions
Rothhaven, WI 29563",1999-01-05,15361435132
1541,-20.243874,-65.941996,"22323 Kara Mountains Suite 917
Smithburgh, RI 94091",2003-10-02,34611786042
1542,-13.753722,-76.6599715,"6001 Bryant Brook Suite 312
West Melissaland, CT 42424",2004-01-08,62898448600
1543,100.979751,-14.0798305,"1947 Jacobs Bridge Apt. 405
South Amybury, NE 33923",2022-03-27,79867372882
1544,178.988123,19.947152,"PSC 8017, Box 7992
APO AA 65026",2017-05-28,20146621099
1545,123.365023,57.8374995,"292 Marie Trace Suite 014
East Mary, GU 00658",2004-01-28,33825630404
1546,144.709182,-86.722748,"055 Page Pine
Riveraport, NC 61599",2011-08-26,61478044034
1547,-136.073998,-77.173105,"87436 Gordon Points
Ericahaven, VI 11971",2017-01-20,16143773901
1548,-161.150845,85.8257945,"5248 Edward Burgs
Port Amandachester, VT 90639",2002-04-28,71313415286
1549,115.642073,82.519896,"56835 Montoya Loop Suite 760
Sharonstad, MI 03100",2017-08-29,32785955722
1550,39.275668,62.8791875,"9575 Wells Meadow Suite 952
Watershaven, FL 63718",2014-01-29,98492722311
1551,61.580875,-50.9920185,"2154 Alexander Lake
West Cherylville, NE 40343",2001-09-06,16708882732
1552,-106.405869,-8.0937255,"349 Harrell Hollow
Meganville, NY 05825",2015-06-05,22221686187
1553,-122.307442,-7.3340245,"600 Frederick Ways
North Nicholas, KS 82782",1997-03-25,97019965975
1554,38.309238,82.166753,"595 Paula Mount Suite 437
Lucerobury, WV 45137",1997-05-26,11654212828
1555,-149.133824,55.789223,"PSC 2929, Box 4503
APO AP 18526",2013-07-08,65613353716
1556,157.914407,8.534863,"1968 Dawn Street Suite 032
Ellishaven, FL 24831",2007-01-15,91404442747
1557,-53.425210,-51.4067745,"99124 Danielle Meadows Apt. 745
Port Wandamouth, ND 43262",2007-03-24,77973982387
1558,-60.853771,34.929856,"039 May Junction
North Michellemouth, PW 91173",2005-07-29,88820605877
1559,-74.652312,11.1996105,"356 Christopher Pines Apt. 185
Reedview, SC 69215",2002-04-12,52016036890
1560,-60.420714,43.851770,"Unit 8845 Box 7059
DPO AP 84639",2002-01-25,74289045014
1561,61.784274,33.515546,"11348 Morris Land
New Jeffrey, ID 49015",2023-09-18,45196382485
1562,5.553713,-81.098479,"398 Kevin Loop Apt. 990
Westmouth, MO 26954",2013-03-24,23604031602
1563,-166.021861,69.1743055,"468 Steven Throughway Apt. 864
Brownville, MO 26617",2004-08-29,83586997279
1564,39.225966,77.567279,"1829 Eaton Plains
East Phillip, KS 77051",2002-11-24,19393358064
1565,81.709079,27.5780155,"77734 Bernard Locks Apt. 778
Martinezstad, AK 79946",2015-04-03,57926825940
1566,145.854653,51.5161425,"65917 Karen Village
Terrellborough, WA 47787",2005-11-01,67644547371
1567,-139.169486,-4.4694875,"87066 Katherine Walks
West Katherineside, MS 22855",1997-10-09,94216013328
1568,-94.107482,-15.726062,"Unit 9066 Box 5030
DPO AA 80538",2018-03-22,34706545636
1569,105.968420,74.8841715,"USNS Fisher
FPO AA 28561",1996-05-11,48068435586
1570,-62.288569,15.413158,"887 Mike Fork Suite 851
Kristenton, OK 98593",2009-12-02,25425871105
1571,119.754726,44.034869,"9874 Savannah Turnpike Apt. 347
West Carlos, OK 16398",2000-03-04,32207438487
1572,15.925824,-12.7813065,"97002 Emma Port
New Nathanielchester, AK 09291",2017-11-23,86224908335
1573,41.592555,-86.427239,"Unit 0530 Box 6450
DPO AP 37167",1996-05-02,22362092760
1574,-10.457596,-2.826734,"PSC 2698, Box 0317
APO AA 76514",2018-12-06,14958682621
1575,-14.033258,-74.237716,"Unit 4002 Box 8184
DPO AA 45643",2017-02-03,65418218678
1576,-76.787218,-87.1924985,"707 Castro Port
Latoyaborough, OK 85010",2021-02-03,16056657184
1577,-57.438908,79.423374,"0869 Misty Alley
Morganhaven, CT 79162",2007-03-08,14525168386
1578,35.319945,-77.4844915,"3277 Cross Valleys Apt. 126
Riggshaven, VT 83654",2021-06-07,58175201172
1579,-77.954811,74.0998675,"849 Alexandria Shoal
Leachchester, MA 59263",2011-10-05,19286692753
1580,-33.010082,-77.444772,"0817 Burgess Throughway
Gonzalezville, PW 87617",2008-08-12,31877136757
1581,121.307654,42.846676,"1094 Ryan Trafficway Apt. 482
South Michelleside, GA 71154",2021-12-07,57401503043
1582,-7.939431,77.160244,"42819 Michael Haven Suite 518
Mcbrideberg, SC 68430",2000-07-23,62669756938
1583,-76.820398,15.229093,"8772 Jacobson Course Apt. 951
Bauerchester, MT 28829",2001-12-10,25497946889
1584,147.822485,52.202784,"PSC 7049, Box 4991
APO AP 93048",2005-07-03,36346562167
1585,-167.333895,-39.745661,"6916 Holden Forge
Chadview, CO 73504",2017-01-18,63938013845
1586,78.559530,82.5265915,"279 Villa Rapid Apt. 320
East Timothyport, IA 39121",2011-08-05,52016036890
1587,-4.125174,-33.1986925,"32201 Valerie Divide Suite 397
Davisfort, CO 14222",1998-06-09,95076081601
1588,155.179296,-67.424870,"911 Rowe Spring Apt. 983
Kimberlyfurt, HI 97118",2010-03-23,55421253056
1589,30.933656,-43.372862,"4540 Allen Inlet
Andersonshire, NJ 56757",2008-03-12,74988448030
1590,20.087340,84.6786605,"00064 Jeremy Haven Suite 698
Karentown, KS 54318",2012-08-19,91300858172
1591,-176.047710,59.412023,"4237 Henson Path Suite 494
Sweeneystad, AL 82443",1999-06-29,62532769514
1592,161.160577,64.909946,"80183 Elliott Rue Apt. 240
Johnsonland, NC 52607",2003-10-16,84659154098
1593,-4.511983,79.482290,"91380 Gregory Canyon
New Davidbury, MN 83613",1994-07-03,28425135508
1594,-114.611132,-46.790556,"040 Deborah Knolls Apt. 320
South Valerie, AR 10229",2017-03-01,64616001886
1595,-53.614327,74.9325555,"11340 Hunter Neck Suite 773
Rachelton, AK 57665",2011-03-27,30966527456
1596,-110.776051,26.0907605,"11414 Harris Garden
Alexishaven, FL 10216",2013-05-08,64510201110
1597,103.884733,30.7434715,"PSC 1490, Box 2827
APO AE 21528",2012-03-11,59372634320
1598,-179.407587,10.890447,"251 Audrey Spring
Chelseabury, WV 43404",2004-11-27,88613852496
1599,-116.517747,88.557220,"716 Shelby Bypass
West Tinastad, NV 71000",2021-11-11,98837808156
1600,-115.816647,-35.503495,"046 Isaac Plains Suite 029
North Heather, NY 93319",1997-09-17,88880607794
1601,-13.758832,52.4134775,"7866 Edwin Locks
Sarahburgh, GU 85255",1996-09-10,66295832907
1602,164.336251,28.219386,"53324 Brianna Manor
Kennedybury, IL 33572",1997-01-30,42072859563
1603,-77.271296,61.245204,"88334 Cox Gateway
Westmouth, AL 28817",2009-10-02,52016036890
1604,-115.843013,43.403725,"862 Scott Roads Suite 603
North Stephaniemouth, NM 32005",2018-07-16,13315419541
1605,-91.060553,-74.0565275,"960 Lisa Radial
Pamburgh, AL 05236",1997-11-14,18560004001
1606,32.094177,53.904719,"PSC 4060, Box 0316
APO AA 37624",2003-04-12,19755461291
1607,1.408044,3.466813,"45041 Brown Port Apt. 597
Tamarahaven, WI 81517",2023-09-06,95302235984
1608,-174.852731,-39.7076795,"6094 Robinson Radial
Robersonbury, MP 86110",2000-11-15,85652387525
1609,-22.854032,70.743173,"4922 Patricia Glens
Emilytown, NC 36036",2000-10-29,46491798241
1610,-66.460205,-65.371622,"03472 Thompson River Apt. 283
Gregorymouth, MD 93495",2008-12-26,69843145974
1611,99.121017,46.8512175,"913 Sabrina Ports
Lake Angela, TX 19007",1995-08-27,52016036890
1612,167.316480,81.815684,"270 Bennett View Apt. 052
Andreachester, DC 81463",2023-12-01,96696111183
1613,-128.439619,-63.3362385,"70399 Christopher Plain Apt. 475
New Jasonton, IL 72472",2008-01-05,58779689038
1614,128.568798,2.403972,"039 Rick Place Apt. 699
Lake Joanneborough, NJ 19255",2021-10-14,54797788024
1615,-45.561751,-19.1250385,"16114 Randall Parks Apt. 111
Wrightshire, LA 30873",2006-03-08,36038179207
1616,-126.243727,68.6777135,"20291 Foster Coves
New Rachelport, AS 88461",2021-12-04,85984196842
1617,-8.034901,-23.046088,"67801 Lynn Crossroad Suite 657
Port Vincent, GU 01063",1997-10-19,65286214174
1618,23.967706,-72.3665305,"9469 Tyler Junction
West Nancymouth, SD 87602",1998-06-10,29407377142
1619,-72.679744,-64.5903435,"8796 Brown Spur
Watkinshaven, IN 64827",2013-06-21,51627799965
1620,6.549844,-54.069599,"3708 Carter Track Suite 495
Port Craigside, NM 29751",2004-05-27,58162837531
1621,-73.669574,-70.9090235,"6352 Martinez Parkways
Port Nancyshire, NY 27994",2011-03-05,81924814453
1622,19.131379,1.112960,"937 Guzman Place Suite 775
Anthonyhaven, AS 12811",2018-10-04,40901632425
1623,-18.780062,73.674788,"220 Flores Corners
Maryland, WI 75810",1996-01-23,18062192681
1624,-31.693621,21.051071,"PSC 2746, Box 5421
APO AE 58312",2023-07-18,88679504973
1625,-31.388779,-62.693953,"Unit 0617 Box 7297
DPO AA 21551",2008-03-07,39986607588
1626,1.701052,57.529949,"24849 Houston Unions
Ericville, MI 55864",2009-10-03,92822126558
1627,140.537680,32.4102705,"4415 Russo Parkways
Port Lorimouth, NM 57322",2007-03-29,87012895652
1628,155.968375,6.809319,"Unit 2173 Box 9982
DPO AP 26018",2003-01-27,39986607588
1629,38.353092,-81.177633,"6924 Welch Bridge Apt. 237
West Michael, AR 88687",2003-11-09,28795670432
1630,89.371891,65.906017,"10218 Daniel Mall Apt. 202
West Kenneth, ME 70105",2014-11-08,65149192004
1631,68.825616,-2.650765,"039 Laura Burg
Antoniomouth, IL 91628",1995-02-03,43738737635
1632,50.588993,-37.793027,"0489 Zimmerman Corner Apt. 730
New Patriciamouth, UT 83088",2023-12-01,51500479379
1633,-136.121737,-76.3325435,"67830 Joshua Fords Apt. 778
South Melissa, PR 93497",2010-07-01,51942534329
1634,97.375514,-34.395842,"3882 Price Stravenue
New Samuelport, NC 96763",2016-03-18,59121620826
1635,-169.719600,34.294720,"992 Nancy Road
Lake Karen, MN 25624",2012-03-24,65660950696
1636,156.328036,-78.2781145,"PSC 8026, Box 3354
APO AP 84585",2004-05-13,61289364233
1637,-144.582013,6.972278,"2151 Stephanie Vista Apt. 658
Thompsonland, PA 58594",2021-12-16,74082010872
1638,-19.324502,-66.488752,"119 Joseph Underpass
South Annetteland, WA 62858",2020-02-12,66566928235
1639,158.363265,-44.3585585,"817 Robert Ways
New Robertchester, SD 33137",2007-11-05,57250251859
1640,83.715181,67.4408275,"795 Williams Spring Suite 631
Laurashire, WY 89442",2018-11-01,98837808156
1641,-100.660576,17.5799645,"43582 Hall Lodge Suite 029
Jameschester, WY 84957",2008-01-23,76149117694
1642,59.934612,-83.6306585,"346 Dickson Trace Suite 693
Rodriguezhaven, AL 07201",2008-07-14,66407526092
1643,-137.187841,77.567965,"945 Danielle Parkways Suite 232
Powellstad, MS 08009",1998-09-26,94421120032
1644,105.428454,8.8756885,"796 Shawn Valleys Apt. 233
Port Anthony, NM 68114",1995-05-21,28890387853
1645,-101.972645,-65.1846965,"4452 Megan Burg Apt. 268
Davisland, MO 44701",2022-10-27,14732263178
1646,65.710214,-45.148282,"631 Monica Field
Kennethmouth, MH 41541",2015-06-23,82370291187
1647,-175.282835,82.779010,"035 Underwood Mountains
Port Lukeville, OR 75723",2023-10-03,43760537304
1648,-21.145036,67.761779,"664 Jackson Crest Apt. 902
South Rachael, SC 28503",2018-04-28,92714949637
1649,92.269467,44.304527,"Unit 8212 Box 4106
DPO AA 38944",1997-07-20,72604137712
1650,174.355632,-24.132337,"PSC 7162, Box 5366
APO AA 73145",2009-02-09,73717634563
1651,-8.828394,84.787409,"261 Collins Cliffs Apt. 829
Meltonborough, NJ 43463",2004-10-31,92504243868
1652,-167.511765,-56.5910545,"52129 Simmons Stream Suite 092
Port Priscillaville, MO 27944",2002-06-06,17534160654
1653,-15.362300,3.4110635,"215 Hannah Valley
Port Territon, MN 56760",2023-03-24,25542575505
1654,-169.340952,53.893101,"4121 Amber Fields
New Kellymouth, PR 31091",1997-06-22,88880607794
1655,-33.161872,-66.454899,"954 Lori Knolls
Johnsonmouth, OR 78176",2023-02-07,92937446449
1656,-156.464768,-85.535951,"86274 Daniel Prairie Apt. 917
Pamelabury, WY 98737",2010-09-25,89808618488
1657,120.910627,-45.115516,"Unit 2278 Box 5703
DPO AA 18860",2017-02-04,72803676634
1658,-13.231524,74.263888,"891 Tyler Stravenue Apt. 694
Port Catherinetown, MI 05560",1997-01-22,48928886800
1659,-166.860765,66.318377,"872 Diana Inlet Apt. 424
Davidton, MN 33181",2018-04-22,74647591716
1660,89.847876,-51.3791335,"8072 Booth Terrace Apt. 694
North Normanview, MH 47285",2002-04-21,11818106694
1661,57.036279,-12.860691,"52517 Stephanie Trafficway
Sandersbury, AK 20038",2022-10-30,39631038371
1662,15.655778,-13.7655525,"84443 Peggy Ford Apt. 357
Fieldsfort, TN 28107",2009-01-26,82432356133
1663,102.847273,86.767943,"27278 James Ramp
Fosterhaven, SD 27774",2023-05-04,62490851395
1664,98.341599,-8.6411945,"066 Baldwin Green
Carrieview, AR 83838",2014-07-11,42076102747
1665,160.057811,-14.7589445,"0430 Adam Port Apt. 902
Michaelstad, PA 79285",2009-08-09,51942534329
1666,-0.111990,-16.999528,"66118 Veronica Run Suite 786
West Rachelmouth, MP 45511",2021-11-13,74893428152
1667,-68.592644,-48.547846,"57392 Wright Mountains
West Jamesstad, MO 33775",2014-06-22,49365042740
1668,165.067510,-42.2076855,"29409 Tanya Heights
Mariaton, OK 63264",2001-10-19,42634849903
1669,151.295012,-78.0837335,"717 Smith Streets
Boydborough, MN 28649",2015-09-11,32865913841
1670,-43.512518,-73.605771,"660 Morgan Wells
Port Joseph, MH 05994",1995-03-29,20146621099
1671,-137.472928,16.2421945,"PSC 9106, Box 2757
APO AA 31074",2005-12-08,74988448030
1672,-37.278636,34.9118895,"846 Huber Fields Suite 290
West Jeffreychester, SC 76267",2014-08-16,82421245650
1673,-177.020485,88.3018195,"6966 Alex Lake Suite 953
Stevensonmouth, CO 97735",2014-10-25,37602278388
1674,44.815147,87.4750305,"5461 Emma Manors
West David, KY 61664",2001-01-31,14159987304
1675,173.321303,-7.3775245,"88743 Blake Overpass Suite 996
North Patriciaside, IN 72261",2013-01-23,35036133865
1676,-116.670830,-88.355991,"USS Smith
FPO AA 67668",2020-07-13,19783905608
1677,75.280851,79.329402,"4105 David Inlet Apt. 453
Bethanytown, DC 65873",2001-10-20,70583577008
1678,53.532100,50.4325855,"281 Casey Ridge Suite 146
Lake Angelatown, IL 66813",2011-02-02,21447497135
1679,-78.668178,60.838169,"4264 Lori Route Apt. 464
South Jeremyhaven, OH 84372",1999-05-21,65856064617
1680,93.351274,8.302447,"5889 Adkins Isle
Gibsontown, TN 46162",2010-05-03,32768775473
1681,154.483477,-59.6181565,"204 Angela Groves
Matthewland, PW 58015",2009-10-25,48355308809
1682,-148.538211,-0.189442,"7971 Susan Islands Apt. 870
Johnschester, IL 65140",1995-03-16,90605378291
1683,-102.284097,25.6859655,"827 Grant Gardens
Port Rubenborough, AS 38411",2018-01-31,23686720961
1684,-97.466895,-55.8724925,"595 Anthony Springs Apt. 460
New Katherineland, OR 20278",2015-04-07,58175201172
1685,-2.727070,2.793832,"685 Robinson Square Suite 781
Port Johnhaven, IN 65663",2013-03-11,47985302484
1686,23.965489,-83.4949695,"187 Medina Islands Apt. 619
Garciamouth, NM 19569",2014-03-10,55757994425
1687,130.262182,53.3057685,"26703 Myers Ways
Jillstad, OR 34976",2007-02-15,64633660756
1688,-165.632285,45.106905,"1508 Johnson Lakes
Andersonmouth, ID 28688",2008-12-07,95302235984
1689,45.746347,-40.6623475,"640 Julia Stream Apt. 966
North Michaelmouth, CT 07966",2009-09-03,57281948715
1690,168.311339,-52.2076335,"59525 Eugene Square
West Michaelville, DC 53248",2003-09-03,47374104201
1691,-42.935198,-59.666198,"234 Glover Forest Suite 204
Port Mary, NM 88190",2014-01-20,40477925199
1692,-78.098938,-46.8892785,"04416 Mark Fords Suite 825
East Troyfurt, NY 76250",2002-08-05,17534160654
1693,-124.390138,65.925672,"2107 Mackenzie Roads Suite 245
Shellyside, RI 28589",2023-03-06,27698728898
1694,-10.090204,-43.5292745,"7273 Lee Unions
South Stevestad, MA 07720",2004-04-04,70073771948
1695,37.346075,-49.028985,"4623 Catherine Track
Lawrencehaven, AZ 59107",2008-11-30,98344622350
1696,-174.884685,49.1290755,"7545 Harris Flat
Ortizfurt, CA 81744",2004-04-11,99116339442
1697,-41.900626,-32.9565845,"52638 Molina Way Suite 547
West Veronica, NV 28194",2009-04-12,16185079766
1698,-54.220720,-62.566476,"39141 Lawson Camp Apt. 720
Edwardsstad, MP 94277",2020-01-08,64794849118
1699,51.146515,89.163810,"17374 Jonathan Mission Apt. 159
Jasonside, NY 77005",2015-06-13,33547315674
1700,-152.682137,-0.6354175,"096 Anthony Ports
Russellland, NH 10965",1999-12-17,17875274760
1701,-24.283068,-37.6546965,"102 Anderson Valley Apt. 306
Lake Nicholasside, PA 49163",2004-08-27,16769937618
1702,-169.293031,-3.489720,"9043 Jacob Spring Apt. 123
Staceyton, KS 92816",2020-04-23,85984196842
1703,-67.715311,36.587357,"66736 Lewis Drive
East Brittanyhaven, VI 57374",2016-07-25,19393358064
1704,37.265980,43.9587785,"87702 Billy Loop
Port Josephhaven, MO 24551",2014-05-28,32788933106
1705,-23.845635,-80.914998,"5912 Petersen Spur
Smithland, FM 86416",2018-01-04,83993196393
1706,41.313465,-78.2523445,"Unit 0834 Box 7586
DPO AE 48165",1996-01-28,73261868817
1707,-134.589452,30.1188265,"6467 Ernest Fork
Gallegosport, CO 04497",2007-06-25,59870247826
1708,-62.512417,81.2963035,"965 Taylor Drives
Lake Steven, ME 20418",2006-09-24,97560341640
1709,-56.681125,0.4712335,"85837 Flores Junctions Suite 962
Robertmouth, AL 09502",2001-10-27,52201389286
1710,161.463677,-38.232089,"347 William Rue
New Randy, GA 03039",2014-11-26,96995468097
1711,-152.699116,72.4009985,"91132 Erin Curve
North Kristenburgh, PR 73518",2003-11-11,87168016937
1712,-95.155184,53.391108,"812 Anderson Harbors
Port Albertchester, KY 05723",2021-05-19,95076081601
1713,-51.424281,4.310229,"91045 Ross Plaza Apt. 663
Port Johntown, TN 03841",2002-01-04,33547315674
1714,-149.601346,-37.835827,"820 Burke Light
Cardenasfort, CT 24820",2015-10-14,15437814807
1715,6.444391,49.8674605,"97672 Rose Isle
West Kimberlychester, OH 87818",2010-12-31,11460665523
1716,-167.645291,73.792828,"3093 Lance Fords Apt. 885
Port Ashleyborough, MP 89384",2001-02-12,66407526092
1717,167.212730,-57.7511265,"USS Stokes
FPO AP 92717",2001-06-12,18560004001
1718,-29.886638,26.737392,"969 Stephanie Pass
Browningview, IA 38895",2002-06-30,31641486358
1719,12.745428,-31.4228175,"48403 Riggs Via
Kemphaven, SC 09705",2012-01-01,28153614710
1720,79.603393,-58.508529,"6789 Wayne Cliffs
Lake Thomastown, DC 59009",2005-12-23,72967196329
1721,38.851917,-43.955324,"01468 White Drive
West Kyliechester, MI 63058",2016-06-08,77742210382
1722,-159.188752,-35.661588,"370 Earl Rue
New Brian, AS 99561",2017-10-25,11460665523
1723,107.577557,76.8306785,"25765 Jones Estate
Alexandraview, IN 36890",2012-06-23,57864946670
1724,-61.002964,27.8471515,"85899 Miranda Road Apt. 048
Elizabethhaven, ME 18428",2016-03-07,83875967687
1725,158.492147,78.823154,"128 Lynch Lake
Loriberg, PA 98170",2015-02-02,58141667411
1726,-123.486684,53.120414,"201 Michelle Passage Apt. 564
Lake Robertofort, VI 69674",2022-06-20,92212706430
1727,-35.346773,-54.533473,"5616 Estes Meadows
Jonathanfurt, MD 30809",2020-06-03,24583600989
1728,-94.607442,64.8784505,"063 Pamela Forest Suite 557
North Emilyland, CT 91625",2000-04-08,22861261815
1729,-152.375007,-78.500508,"960 Donna Valleys Apt. 604
South Annhaven, OH 13359",2024-01-05,96875757634
1730,-76.243082,3.5889775,"3898 Cynthia Plaza Apt. 106
Port Zacharytown, OK 42938",1997-07-16,71869735993
1731,162.699334,-5.585826,"Unit 6476 Box 2929
DPO AA 93168",2004-12-20,21022264693
1732,35.464312,-58.3658685,"Unit 5525 Box 6143
DPO AE 28535",2012-04-22,21006201098
1733,-100.902794,61.398152,"7395 Sheila Mall Suite 668
West Christopher, MI 63196",2007-09-14,27698728898
1734,-0.808062,59.8551145,"865 Jennifer Fields
Port Joeland, MD 23320",2020-06-20,48928886800
1735,34.798212,-28.994981,"475 Jessica Plain Apt. 373
Allisonport, DE 67661",2020-05-04,93668074265
1736,-37.639883,-51.413358,"5579 Barnett Glens
North Melinda, NC 72222",1996-10-16,15408544157
1737,94.912406,54.803142,"200 Maxwell Shoal Suite 615
Brownmouth, WI 61404",2003-05-18,27685298028
1738,-22.042801,-76.320463,"170 Andrew Mews Suite 309
Ricefurt, IN 92507",1996-12-17,28425135508
1739,-33.165403,57.5793395,"699 Brown Mount Apt. 322
Johnchester, FM 62282",2021-05-22,48406138323
1740,11.828200,-84.723232,"8027 Shelly Road
North Sean, WI 26079",2000-01-04,49365042740
1741,-1.171120,8.8789915,"264 Brown Crest
North Brian, OH 57059",2010-09-17,60056442816
1742,-69.470956,-27.223910,"USNS Kennedy
FPO AP 48184",1996-08-23,24636074009
1743,146.439214,-16.174092,"23341 Gill Mountains
New Alyssa, AS 12366",1994-09-19,95036627174
1744,41.095965,-31.736419,"4678 Gibson Roads
Longport, MD 28383",2024-04-23,97424223066
1745,-91.502052,-72.0309215,"4722 Wright Shoals Suite 164
Rollinshaven, KS 83631",2012-01-08,98115915794
1746,54.629454,2.106102,"5060 Scott Walk Apt. 344
Lorifurt, SD 94092",2014-11-22,64360919920
1747,31.300604,-14.5756125,"4082 Robinson Road Apt. 629
North Robin, LA 56535",2010-08-30,27715615096
1748,-116.094954,22.1361015,"296 Bowman Garden
Andreaview, IL 83744",1995-09-28,58385060734
1749,-42.766816,-44.8137575,"777 Suarez Fork
New Julieberg, NY 14910",2003-03-27,81479520996
1750,23.547380,-8.656530,"28141 Brittany Plain Apt. 572
New Mary, FM 55402",2015-07-04,83999563314
1751,-131.999135,-86.718541,"800 Jamie Meadow Suite 245
Kellyberg, CO 23748",2023-01-25,58141667411
1752,-163.837242,-51.8678475,"5015 Hernandez Plaza
Hughesbury, MO 49851",2009-03-31,74082010872
1753,-163.872469,69.9699805,"1724 Pierce Parks Suite 356
Benjaminburgh, MS 42020",2012-09-13,23251840700
1754,-3.149675,65.3284675,"54444 Hernandez Vista Apt. 357
Coreyview, AK 29581",2005-09-27,42131551191
1755,142.821351,26.6741095,"3788 Jessica Roads
Gardnerville, NC 86382",2007-11-10,83586997279
1756,91.720675,-70.072058,"803 Dunn Freeway Apt. 396
Lake Paul, UT 13636",2007-03-28,42531564197
1757,29.466204,-77.8978045,"5220 Renee Pine Apt. 118
West Christopherville, WV 68142",1998-12-31,65901801764
1758,-128.246601,89.783491,"2637 Baker Station Suite 427
Joshuatown, NH 79647",2010-10-31,66428443101
1759,117.308520,68.171154,"671 Ryan Estate Suite 789
Port Jimmy, WV 19497",2021-12-28,52106839071
1760,25.775979,-50.5251035,"4301 William Plaza
Michaelfurt, NY 82598",2007-01-05,48928886800
1761,-72.813442,-51.8945075,"103 William Mount
Maryville, RI 01571",2006-11-17,62802235979
1762,21.204656,-42.721488,"7418 Baker Canyon Suite 602
Charlesshire, GA 20704",2003-10-04,27685298028
1763,-140.253724,82.176800,"USNV Hammond
FPO AE 60822",2014-02-12,53564332929
1764,13.487439,-43.6587255,"754 Harris Ridge Suite 551
East Kyle, PR 33688",2009-03-31,68190287182
1765,13.211690,7.5681245,"PSC 2640, Box 5293
APO AP 03542",2019-09-28,22127915723
1766,111.625065,78.3124395,"6946 Gordon Burgs
Lake Grace, OH 81616",1995-01-25,12266513391
1767,135.377739,-1.423328,"22537 Johnson Course
Lanebury, SC 06177",2008-01-19,88679504973
1768,-32.928835,-61.830779,"6332 Mckenzie Ford
South Lisa, MN 98977",2012-12-18,65958229457
1769,35.645620,62.499007,"4085 Mitchell Harbors
Smithview, CA 16992",2011-05-17,74647591716
1770,44.773285,-37.218304,"665 Craig Curve
South Phillip, MP 50241",2024-03-18,32480350961
1771,-104.953238,73.889400,"0856 Kaitlin Rest Suite 917
East Scott, CT 51803",2009-05-02,43725191950
1772,-126.542825,37.7015395,"2156 Andrew Vista Apt. 051
Port Caleb, MP 52933",2020-03-21,70043159442
1773,107.663814,69.2042155,"0985 William Vista Suite 449
East Eric, CA 83418",2017-03-30,98152156026
1774,-44.033999,-27.866662,"1109 Thomas Row Apt. 259
Laurieville, AS 95501",2024-05-26,21546699425
1775,21.378474,-56.306463,"6507 Palmer Course Apt. 050
Vazquezport, AL 62899",2001-07-29,25838424385
