aforo,nombre_seccion,grado_id,sede_id
8,Orchid,10,576
31,LightBlue,1,295
17,SandyBrown,9,1045
8,Violet,6,940
26,LightSlateGray,8,609
19,Black,5,1801
11,Orchid,6,1774
8,DarkKhaki,4,1199
12,Silver,2,1458
40,OliveDrab,2,154
17,Blue,10,1955
8,Coral,8,331
38,Peru,3,881
18,DarkOrange,0,1026
13,Moccasin,4,1260
10,PaleGreen,3,1051
15,LightGray,5,1624
17,LightBlue,2,1956
40,CornflowerBlue,9,1503
8,Salmon,6,1380
39,MediumTurquoise,10,1100
37,SaddleBrown,7,132
16,Salmon,0,1461
16,Wheat,3,569
14,MediumOrchid,9,147
5,Lavender,1,1351
10,LawnGreen,8,1286
40,Khaki,1,1617
22,SeaShell,0,1326
36,RosyBrown,4,1930
30,DarkSeaGreen,7,659
20,MediumVioletRed,2,391
37,Peru,10,309
34,Aquamarine,5,1038
5,Teal,9,3
23,NavajoWhite,9,19
21,AliceBlue,2,1343
27,DarkGray,8,390
36,Cyan,7,402
39,CornflowerBlue,4,247
15,Yellow,3,143
24,Brown,7,701
25,Olive,2,1716
29,Tomato,0,1429
36,Turquoise,5,166
6,MintCream,4,1814
36,OldLace,3,1641
36,Lime,0,962
20,LavenderBlush,7,714
40,Crimson,1,943
14,PaleVioletRed,8,1808
34,BurlyWood,2,897
15,DeepPink,1,1237
11,Black,9,574
14,Orchid,0,1021
24,Thistle,3,432
6,LimeGreen,1,800
11,Red,4,238
12,LightGoldenRodYellow,0,1314
18,DarkMagenta,1,3
38,GreenYellow,7,1191
32,Ivory,8,1339
8,HoneyDew,5,498
38,BlanchedAlmond,0,1620
13,YellowGreen,7,300
31,DarkRed,8,1134
36,Snow,6,564
36,Beige,4,1994
17,LightSteelBlue,1,1473
27,DodgerBlue,2,161
29,PapayaWhip,1,749
5,Tomato,7,1750
5,WhiteSmoke,8,922
8,Black,0,627
31,GhostWhite,5,1490
17,Cyan,4,639
19,OrangeRed,5,1835
27,Moccasin,8,300
6,FloralWhite,0,1516
25,DarkCyan,7,232
22,LightSeaGreen,0,1221
22,MediumSeaGreen,0,308
8,DarkRed,5,1393
20,DarkGray,2,1204
27,Gray,9,695
17,Teal,9,1222
15,White,3,804
10,PapayaWhip,1,1077
25,Azure,3,1993
17,DarkOrange,8,1058
27,MediumSpringGreen,0,44
21,FloralWhite,2,1952
20,Wheat,3,1573
13,WhiteSmoke,7,499
11,Ivory,4,322
17,DarkGray,4,928
37,MediumAquaMarine,0,1846
24,OldLace,9,1952
9,Teal,5,1072
18,CornflowerBlue,1,522
6,SeaGreen,8,194
33,CornflowerBlue,8,1470
40,Yellow,6,854
36,Ivory,2,97
17,LemonChiffon,0,1004
14,Gold,9,455
13,Brown,5,1305
23,IndianRed,8,1348
14,LightSlateGray,3,778
15,SteelBlue,8,1402
25,LawnGreen,0,787
15,RoyalBlue,5,1657
6,DarkViolet,1,99
38,PapayaWhip,4,525
9,SandyBrown,10,1953
24,LightPink,2,262
26,LightSteelBlue,6,859
40,OldLace,1,312
11,DarkGreen,10,1290
21,OldLace,2,1742
8,Orchid,2,999
9,LightBlue,0,1178
27,Orange,7,64
37,DarkSalmon,2,1321
40,MediumBlue,7,1404
38,DarkCyan,10,695
31,NavajoWhite,5,1952
33,DarkRed,3,1782
37,OliveDrab,9,880
9,FireBrick,7,1169
5,DarkMagenta,1,1821
35,LightSlateGray,6,1267
27,DeepSkyBlue,1,1269
6,SteelBlue,9,371
18,Thistle,3,1858
38,BlanchedAlmond,8,889
14,Navy,1,305
38,Teal,1,1988
36,DodgerBlue,1,1514
28,Aquamarine,1,26
31,Green,1,509
32,FireBrick,1,1566
13,DarkKhaki,0,388
15,Tomato,5,455
23,MediumVioletRed,1,1095
17,Cornsilk,9,405
18,LightSeaGreen,2,1241
39,GhostWhite,1,287
19,DarkViolet,7,424
22,FireBrick,7,1414
18,LightBlue,7,705
23,White,0,1504
29,MistyRose,9,587
8,YellowGreen,8,1266
21,Aqua,2,1407
39,MediumSlateBlue,9,556
33,Black,3,1112
34,BurlyWood,10,180
28,Crimson,3,1773
5,LemonChiffon,9,1980
11,LimeGreen,3,1458
33,WhiteSmoke,0,57
26,LightCyan,1,937
25,Coral,10,1945
21,LightPink,0,1167
28,DarkSeaGreen,3,987
19,OrangeRed,2,179
24,Teal,6,969
36,PaleVioletRed,10,1886
23,PaleVioletRed,3,1184
25,BlanchedAlmond,7,1297
37,MediumSlateBlue,2,1931
31,SlateGray,10,884
20,Beige,8,1137
5,SpringGreen,7,1794
15,Plum,1,14
34,RoyalBlue,7,1539
33,Silver,3,923
35,LightSlateGray,3,1771
27,GhostWhite,5,1178
13,MediumOrchid,1,1820
40,Azure,4,850
11,LawnGreen,10,91
10,DarkGoldenRod,10,14
23,MediumBlue,1,1635
36,Thistle,0,1670
37,DarkMagenta,7,223
25,Brown,9,1804
30,Silver,5,245
36,SeaGreen,4,830
28,Chocolate,1,1682
13,Linen,7,1432
35,Olive,7,663
35,Gainsboro,1,709
28,MediumTurquoise,10,873
17,Orange,0,861
35,Tan,9,1193
34,DarkSlateBlue,1,1364
38,NavajoWhite,2,1340
37,MediumSpringGreen,0,1900
9,MistyRose,1,285
13,White,9,1678
20,DarkSlateGray,3,98
36,MediumSpringGreen,1,674
9,Linen,8,904
17,WhiteSmoke,3,110
10,FloralWhite,3,301
16,SandyBrown,2,1376
13,GreenYellow,0,1333
38,DarkOliveGreen,7,1515
6,DimGray,3,1486
18,Aquamarine,5,1525
31,LemonChiffon,0,990
29,CadetBlue,6,1309
7,Moccasin,1,1321
24,MediumVioletRed,2,1205
15,OrangeRed,5,605
33,Azure,9,115
16,RoyalBlue,1,1825
40,DarkKhaki,0,1978
40,DarkOrange,0,1603
27,Peru,0,1596
37,LightSalmon,5,1878
7,LightCoral,8,513
14,DeepPink,10,586
20,Azure,6,378
21,Navy,2,1824
9,LightSkyBlue,4,221
23,Black,10,434
11,Turquoise,4,1968
26,Snow,2,783
32,RoyalBlue,10,955
22,FireBrick,2,587
20,Maroon,10,1367
22,LemonChiffon,4,1632
30,HotPink,1,1173
33,LavenderBlush,5,1587
22,DarkGray,2,1746
16,Crimson,2,773
7,Orange,8,20
21,Bisque,2,3
27,DarkMagenta,4,137
30,Black,4,662
18,LightPink,9,345
33,MediumSeaGreen,6,903
23,Cornsilk,7,1510
28,DarkBlue,3,1131
38,GoldenRod,5,1954
32,Salmon,0,528
7,SteelBlue,4,1870
27,Plum,3,1685
16,LightSteelBlue,10,680
33,Silver,7,456
38,LightSkyBlue,10,1942
10,BlueViolet,3,1223
17,LightSlateGray,2,972
39,Pink,7,183
40,CornflowerBlue,10,455
14,GreenYellow,3,745
11,MediumOrchid,9,1901
18,DarkGray,6,1001
38,LightSteelBlue,5,1963
30,Orchid,3,297
39,OldLace,8,1111
14,SeaGreen,9,907
38,DarkOliveGreen,6,1531
26,Green,6,108
18,DarkRed,1,1016
11,PaleVioletRed,3,1238
10,LimeGreen,1,389
26,Yellow,0,381
39,LightSteelBlue,7,82
19,MediumTurquoise,4,566
30,ForestGreen,3,995
22,RoyalBlue,1,1691
6,Moccasin,8,781
12,MediumSlateBlue,6,759
6,Moccasin,0,933
28,AliceBlue,9,1555
35,DarkKhaki,2,325
20,Aquamarine,2,988
39,Chocolate,2,1075
40,BlueViolet,6,1817
26,DarkSeaGreen,2,1976
8,FireBrick,7,1821
37,Fuchsia,6,759
32,Green,3,1137
33,DarkViolet,9,1183
31,LightCoral,2,776
19,AntiqueWhite,4,424
33,Beige,1,1499
14,LightBlue,8,640
9,DarkSeaGreen,4,416
35,Chartreuse,5,1355
32,MediumSlateBlue,2,109
7,Purple,7,62
20,LightPink,1,1506
10,Red,3,340
16,PeachPuff,1,1739
17,CadetBlue,4,1190
5,LightSlateGray,10,1483
27,PowderBlue,5,1618
29,DarkOrchid,4,624
20,WhiteSmoke,3,358
9,LightGray,1,1782
28,MediumBlue,3,850
24,Magenta,4,665
33,WhiteSmoke,2,299
35,WhiteSmoke,8,1132
9,GhostWhite,2,1394
32,Turquoise,7,221
27,SpringGreen,10,681
33,LightSalmon,1,729
31,HotPink,9,838
22,PaleGreen,0,135
16,DarkMagenta,3,1469
12,LightSeaGreen,6,491
34,DarkSlateBlue,10,1779
25,SeaGreen,6,1926
29,PeachPuff,0,1280
19,LemonChiffon,9,1385
9,DeepSkyBlue,10,1372
27,Moccasin,4,164
37,DarkOrchid,10,981
37,Cyan,4,1555
37,LavenderBlush,0,355
21,DarkRed,10,1629
26,DodgerBlue,3,1409
13,MediumSpringGreen,6,1035
21,DarkViolet,8,565
15,OliveDrab,6,1574
22,Wheat,9,1947
37,Indigo,10,410
24,Thistle,6,1999
19,DarkSlateBlue,2,297
35,Aqua,1,1482
29,LightGoldenRodYellow,3,1416
35,Pink,6,113
25,OldLace,5,1382
27,Linen,4,665
21,PowderBlue,0,1429
27,Red,3,383
15,MistyRose,0,1320
33,SaddleBrown,0,972
23,GhostWhite,4,1784
38,Peru,4,1496
9,OldLace,4,1028
40,DarkSalmon,4,900
40,SeaShell,4,777
24,LightCoral,4,1453
23,Indigo,9,1609
5,PapayaWhip,9,32
38,SaddleBrown,1,743
37,Chartreuse,2,1348
7,Sienna,1,1444
19,HoneyDew,6,552
25,MediumVioletRed,0,1270
35,PaleGreen,3,1144
31,LightGray,3,551
12,SandyBrown,8,812
9,PowderBlue,0,1492
13,DarkMagenta,3,1519
34,MintCream,6,281
31,LightYellow,10,1327
37,Brown,3,1053
28,LightSlateGray,7,1411
36,DarkGreen,4,959
32,Magenta,7,815
31,MediumAquaMarine,8,981
38,DarkTurquoise,7,1284
22,BlueViolet,10,48
7,LightYellow,10,435
26,FireBrick,10,666
13,LightCyan,9,1459
33,AliceBlue,0,1319
9,Tomato,6,503
8,MediumOrchid,8,279
24,Linen,5,1519
23,HoneyDew,8,939
34,LawnGreen,6,319
14,DarkMagenta,4,1170
11,Brown,0,255
36,BlanchedAlmond,3,449
37,DeepSkyBlue,4,1629
31,SteelBlue,3,1972
7,DarkBlue,8,1700
20,Brown,10,1803
23,Purple,0,1221
25,Thistle,6,1825
39,Ivory,9,557
18,Ivory,0,1187
12,Yellow,8,1879
15,BlanchedAlmond,8,730
39,DarkCyan,1,155
23,PeachPuff,1,1706
38,DarkSlateBlue,4,857
39,IndianRed,6,389
39,Brown,2,748
5,Red,8,413
36,MediumSlateBlue,0,1987
28,DeepSkyBlue,8,819
25,SeaShell,5,615
40,Lime,6,122
12,LightCyan,4,1113
34,Blue,4,300
12,MistyRose,10,1731
34,Aqua,8,1763
36,Beige,1,1956
13,DarkOrange,9,740
37,AliceBlue,9,1677
14,Plum,5,1040
34,Khaki,10,639
8,MediumOrchid,3,1749
30,Indigo,0,1536
20,MintCream,1,1399
17,LavenderBlush,8,1329
20,White,2,1051
12,Fuchsia,10,709
21,Lavender,4,726
30,GoldenRod,1,170
12,SeaShell,9,1204
24,MediumBlue,2,1436
38,Cornsilk,8,1878
19,IndianRed,2,687
35,MediumSpringGreen,6,32
24,BurlyWood,6,1111
22,Gold,8,1518
22,PaleGoldenRod,6,568
7,Fuchsia,5,197
18,MediumSlateBlue,6,983
26,Chocolate,10,472
9,Chocolate,0,1989
5,Chocolate,4,123
14,OliveDrab,3,1427
19,LightSkyBlue,8,1135
39,MediumSlateBlue,1,1498
10,DarkSeaGreen,4,330
38,DarkTurquoise,0,1487
27,LightSlateGray,3,1406
38,MistyRose,7,1536
11,HoneyDew,4,1658
18,SlateGray,5,221
37,Navy,5,1386
23,Magenta,8,1455
23,DodgerBlue,4,1342
14,Blue,10,601
8,Indigo,9,437
5,Olive,3,229
23,LightSalmon,7,1701
38,GreenYellow,4,618
17,Silver,9,296
25,LawnGreen,6,224
34,DarkOrange,10,1855
31,AntiqueWhite,8,550
7,WhiteSmoke,4,1364
22,LightBlue,6,689
16,Maroon,6,1899
22,Indigo,4,1
6,SkyBlue,0,563
9,AntiqueWhite,1,1326
8,AliceBlue,4,1621
9,OrangeRed,2,980
24,MediumPurple,2,1641
29,DarkKhaki,8,1986
8,DarkOrange,1,252
23,CadetBlue,7,527
31,SeaGreen,0,1826
33,LightPink,2,1903
38,PapayaWhip,10,1251
25,Navy,8,976
34,Crimson,4,866
39,CadetBlue,4,954
30,LightSkyBlue,6,465
36,LightBlue,3,1182
21,DimGray,8,1884
38,DimGray,0,1575
36,Green,0,506
15,Green,7,939
22,MediumAquaMarine,10,1278
39,Sienna,7,70
32,RosyBrown,4,1604
34,SlateGray,5,1581
5,BlanchedAlmond,10,1463
26,DarkOrchid,10,287
30,MediumTurquoise,9,1928
20,Maroon,3,662
33,Maroon,9,1470
20,LawnGreen,6,965
36,Black,0,333
23,PapayaWhip,10,1927
19,Blue,1,471
25,Cornsilk,10,729
15,SlateGray,7,760
36,Beige,1,1214
12,Olive,7,610
30,Black,2,1202
24,MediumVioletRed,4,878
17,LightSeaGreen,7,217
10,PaleTurquoise,0,1838
37,LightGoldenRodYellow,4,1346
7,DarkSalmon,4,1369
11,Fuchsia,3,1708
9,MediumTurquoise,9,38
12,DimGray,6,1997
25,Cornsilk,4,228
26,DarkMagenta,0,404
11,DarkOliveGreen,1,752
24,BlanchedAlmond,6,1032
16,GoldenRod,8,864
31,BlueViolet,9,1486
35,Tomato,9,1796
36,Violet,3,1369
34,PaleTurquoise,6,336
22,GreenYellow,7,1356
30,OrangeRed,8,1407
27,PaleGreen,2,1760
37,Khaki,1,276
32,AntiqueWhite,3,1155
33,Moccasin,7,1806
10,Olive,4,705
19,OliveDrab,3,1571
27,SeaGreen,5,980
6,Chartreuse,1,487
38,Sienna,10,693
7,Sienna,4,1677
40,Gold,5,1904
27,DarkGoldenRod,3,1281
24,Purple,5,4
37,DimGray,4,401
23,LightCoral,2,1563
39,Linen,7,1655
15,SeaGreen,9,1657
8,OrangeRed,4,1519
24,PeachPuff,9,274
28,SeaShell,9,373
26,LimeGreen,5,1572
30,DeepSkyBlue,5,1852
21,DimGray,1,1215
13,Cornsilk,7,1433
25,LightYellow,0,672
26,Crimson,10,908
23,IndianRed,10,1677
31,Navy,3,1246
5,Indigo,2,1914
6,Violet,6,591
9,YellowGreen,4,1270
18,MidnightBlue,9,1195
15,DarkKhaki,10,1868
22,MediumSpringGreen,7,415
32,LemonChiffon,6,1378
33,Cyan,9,1377
23,Gold,3,377
39,DarkBlue,8,259
25,RosyBrown,1,1471
13,MediumSeaGreen,10,966
24,RoyalBlue,4,67
28,Tan,6,1917
22,PeachPuff,10,600
20,Blue,4,774
13,BlanchedAlmond,5,971
30,Coral,6,1393
11,SandyBrown,7,1338
15,DarkBlue,1,1094
38,PaleTurquoise,9,822
35,DarkViolet,1,356
30,MediumAquaMarine,0,1981
35,Peru,1,1501
20,PaleTurquoise,3,1376
18,MediumTurquoise,1,1375
30,LightSlateGray,4,641
27,Snow,8,559
19,WhiteSmoke,10,1656
25,PapayaWhip,1,1316
37,MediumPurple,8,1537
30,MediumVioletRed,6,1062
27,FireBrick,0,882
28,Silver,10,1712
26,PaleVioletRed,6,1726
28,MediumOrchid,7,520
24,OrangeRed,0,495
8,Azure,5,1106
24,LightSeaGreen,8,57
30,Brown,8,655
26,Wheat,7,1836
6,LightSalmon,6,530
19,Aquamarine,2,1179
33,OliveDrab,7,1878
40,OrangeRed,8,1248
27,Navy,3,30
37,Snow,5,607
16,LemonChiffon,0,1823
34,Tomato,8,106
39,MistyRose,5,1421
6,MintCream,8,128
21,LightPink,3,1609
6,Lime,8,1662
22,LightCyan,9,797
36,Ivory,5,174
26,BlanchedAlmond,0,678
19,LightSkyBlue,4,1562
31,Black,0,1215
8,Linen,4,933
28,DodgerBlue,2,1053
26,MistyRose,9,696
36,White,7,1780
22,DarkViolet,6,1651
25,SeaGreen,5,399
6,RoyalBlue,3,419
19,DarkOrchid,7,1118
6,SlateGray,0,108
19,Indigo,0,1406
20,BurlyWood,5,1441
6,OldLace,6,1645
28,Linen,0,190
21,LightGray,10,1473
24,LightBlue,10,1755
21,LavenderBlush,5,1969
38,Crimson,4,1769
20,PowderBlue,1,1586
10,Plum,2,1169
7,Lime,3,1620
34,LightPink,4,1900
6,MintCream,0,198
7,BlanchedAlmond,6,11
27,LavenderBlush,7,1534
40,WhiteSmoke,5,1553
7,DodgerBlue,10,545
28,MediumSeaGreen,6,1345
19,DarkTurquoise,1,324
25,BlanchedAlmond,9,1126
35,DarkTurquoise,2,1552
17,BlanchedAlmond,9,1001
31,IndianRed,8,1506
19,MediumOrchid,6,1725
5,DarkGoldenRod,5,655
21,DarkGreen,9,762
18,AliceBlue,4,627
10,Navy,7,1633
9,LightGreen,9,521
23,BlueViolet,8,187
36,White,6,155
29,Khaki,0,214
7,DarkGray,7,1603
22,DarkSlateBlue,5,1296
37,Wheat,1,151
16,LightGoldenRodYellow,9,1441
19,Azure,7,1573
40,Khaki,7,1864
40,Olive,7,891
5,SeaGreen,7,832
31,SlateGray,2,940
7,Violet,3,296
12,Chartreuse,10,485
20,SaddleBrown,10,1267
5,GoldenRod,7,1220
26,OrangeRed,4,770
28,MediumVioletRed,0,189
12,Black,1,660
6,DarkKhaki,2,1710
40,Azure,2,335
31,Gold,8,1432
29,FloralWhite,2,17
23,DarkKhaki,1,976
35,MistyRose,10,1
26,DarkKhaki,0,1250
9,PaleGreen,8,1973
5,LightSteelBlue,9,1513
39,OldLace,2,1994
30,DarkViolet,1,1496
31,MintCream,3,852
38,MediumTurquoise,1,151
5,WhiteSmoke,8,409
7,PaleGreen,8,1379
27,Magenta,4,1469
36,DarkMagenta,3,1006
21,Aqua,0,1764
10,Cyan,2,68
13,Plum,0,1166
26,Khaki,0,1074
6,Turquoise,3,1423
30,LemonChiffon,3,1488
20,LightGoldenRodYellow,3,922
27,MidnightBlue,7,722
17,Gray,2,1906
38,SaddleBrown,10,1815
31,CornflowerBlue,8,1959
11,DarkGoldenRod,9,1327
31,MediumPurple,9,1127
12,Black,4,1651
24,Plum,3,1121
15,Lime,1,532
12,DarkSalmon,2,1001
27,DarkSeaGreen,0,1126
31,Salmon,10,298
14,Coral,9,1385
20,MediumSlateBlue,5,697
18,WhiteSmoke,4,269
16,PowderBlue,0,1173
15,PeachPuff,1,1794
11,SeaShell,3,1308
22,Moccasin,9,1923
15,Magenta,10,1408
38,YellowGreen,4,694
23,AntiqueWhite,4,1496
25,Salmon,8,1643
23,LightSalmon,4,1358
26,BurlyWood,7,1378
19,Maroon,2,512
30,DeepSkyBlue,10,954
28,DarkOrange,4,1497
24,SkyBlue,4,1818
33,DarkSeaGreen,3,267
5,Gray,0,1496
37,SlateGray,2,1215
5,Azure,5,502
19,BlanchedAlmond,1,1595
10,MediumSpringGreen,1,1896
13,DeepPink,0,277
8,MediumPurple,6,808
27,MediumOrchid,3,1513
17,RosyBrown,2,861
17,PowderBlue,9,301
40,FireBrick,2,610
10,PaleGoldenRod,6,1316
29,SlateGray,1,240
21,IndianRed,0,295
8,LightBlue,4,115
9,Gray,0,993
13,Wheat,7,89
12,Red,6,224
20,LemonChiffon,7,1561
26,LightSalmon,10,1692
22,Pink,8,1034
9,Sienna,3,1703
6,DarkKhaki,9,153
35,Chocolate,2,1359
19,MediumSeaGreen,0,1242
25,PaleVioletRed,6,708
11,Linen,5,49
20,LightSlateGray,10,1812
29,PaleTurquoise,1,1787
37,GreenYellow,10,360
26,PaleGoldenRod,9,1739
33,OldLace,0,1797
13,SeaShell,3,1189
37,Thistle,7,1537
32,SandyBrown,1,885
14,SkyBlue,6,88
40,DarkSalmon,9,1595
30,OrangeRed,9,1411
16,Cyan,1,1014
7,Fuchsia,8,1587
25,IndianRed,1,234
15,Fuchsia,10,1519
27,PaleTurquoise,9,413
21,Yellow,2,1391
12,LightSalmon,0,622
31,MediumBlue,6,1395
30,LimeGreen,4,554
35,RoyalBlue,4,998
13,LightGreen,4,1470
12,DodgerBlue,1,1655
10,LightSteelBlue,3,350
28,LightGoldenRodYellow,10,610
32,LightSalmon,2,1658
32,LimeGreen,4,365
20,Yellow,3,252
39,Lavender,4,612
28,Beige,3,199
16,LightPink,5,1908
18,LightSlateGray,8,666
10,OldLace,6,891
39,Plum,8,1935
38,DarkSlateGray,7,1961
22,DimGray,4,905
21,Gainsboro,7,895
10,OrangeRed,3,862
36,SlateGray,6,1809
5,DarkMagenta,2,1631
32,RoyalBlue,2,808
10,DeepSkyBlue,8,1082
22,DarkSlateGray,9,84
34,Azure,8,1003
21,PaleGoldenRod,3,1254
13,Teal,6,421
13,Chocolate,10,1211
19,Chartreuse,3,1910
19,PaleTurquoise,2,1316
17,MediumPurple,3,695
22,YellowGreen,10,563
36,LightPink,4,318
30,Pink,6,320
16,LightSteelBlue,0,982
10,PowderBlue,8,1770
8,Maroon,4,61
35,LightCyan,8,682
12,Beige,6,321
27,Brown,5,1920
19,SaddleBrown,7,386
28,OldLace,9,355
6,Chartreuse,10,635
30,SteelBlue,2,1669
33,Azure,3,1324
17,Indigo,1,976
17,Aqua,4,793
33,PowderBlue,3,86
9,Khaki,4,1180
7,GoldenRod,2,1473
28,SteelBlue,9,486
34,DarkBlue,0,1419
27,Plum,3,1334
6,Lavender,7,48
40,Chartreuse,9,1537
39,Yellow,8,1013
22,PapayaWhip,4,296
21,MidnightBlue,0,1557
14,GhostWhite,8,878
26,DarkKhaki,8,1898
11,Maroon,2,263
40,LightSteelBlue,8,1136
5,Linen,1,324
33,GoldenRod,3,1487
38,PaleGoldenRod,5,712
11,Ivory,4,1661
23,LimeGreen,9,1849
8,Orchid,0,254
40,DarkGray,5,1508
37,Pink,1,464
31,BlueViolet,10,1996
9,Tan,9,1078
33,Azure,4,816
21,DarkRed,10,893
21,DarkGreen,1,488
18,Cornsilk,2,1966
19,SlateBlue,7,441
15,Chartreuse,6,480
21,CadetBlue,10,1583
36,Gainsboro,4,499
33,DarkGray,1,1963
24,DeepPink,1,355
27,Orange,4,829
9,HotPink,8,125
13,Aqua,7,1556
6,Lavender,7,711
18,MediumOrchid,1,1618
35,Beige,8,1690
32,LightBlue,9,1789
26,NavajoWhite,7,599
23,Orange,3,970
14,DarkOrange,10,94
12,MediumSlateBlue,0,1619
34,ForestGreen,1,325
30,LightGreen,3,115
14,DarkViolet,9,815
11,Tan,5,219
5,DarkTurquoise,8,1862
40,PeachPuff,3,1527
40,Cyan,3,1261
26,Green,1,1329
10,AntiqueWhite,7,829
35,MediumSpringGreen,0,645
6,Salmon,1,1760
36,Tan,8,11
14,DarkSlateBlue,1,765
33,PapayaWhip,3,973
18,Navy,4,1330
15,DarkKhaki,9,1699
26,DarkSalmon,6,1366
18,Lavender,0,1406
20,OrangeRed,4,1396
29,LimeGreen,0,469
33,MistyRose,2,520
24,NavajoWhite,7,300
37,Magenta,1,281
7,Moccasin,10,296
33,DarkOliveGreen,7,983
38,Purple,3,363
20,DarkTurquoise,0,1828
17,DarkOliveGreen,2,1564
21,Purple,7,1944
20,DarkBlue,1,320
38,Chocolate,4,1633
19,MediumSpringGreen,6,568
26,Red,7,1953
40,ForestGreen,0,965
32,LightGoldenRodYellow,10,1366
36,PowderBlue,7,673
25,Violet,7,800
11,SpringGreen,4,1637
22,LightGreen,5,1525
20,LightCyan,10,802
19,Gold,1,568
28,DarkKhaki,0,202
16,RoyalBlue,7,482
33,MediumOrchid,2,65
38,White,10,1171
6,DodgerBlue,10,1398
38,SteelBlue,6,232
29,LightSalmon,9,1319
11,DarkRed,5,1059
8,MistyRose,5,1772
34,BlanchedAlmond,4,631
29,LightSeaGreen,5,762
7,Sienna,9,1688
13,DarkOrange,0,1911
20,Brown,1,776
6,LimeGreen,8,727
11,Magenta,3,357
25,SlateBlue,3,833
5,DeepPink,2,934
19,DarkSeaGreen,3,23
17,MidnightBlue,7,544
5,Green,7,269
34,MediumOrchid,6,1423
10,OliveDrab,1,1510
17,PowderBlue,4,535
11,DarkOliveGreen,0,36
31,GreenYellow,7,960
29,PapayaWhip,6,1825
14,AliceBlue,1,1916
23,Aquamarine,7,437
40,GreenYellow,4,1682
27,LightYellow,0,1957
34,Navy,8,340
21,Sienna,10,1960
7,MediumSpringGreen,7,198
25,DarkOrange,1,1278
17,Purple,5,1934
28,PowderBlue,10,923
31,DarkViolet,8,649
16,Crimson,8,710
6,Indigo,2,1810
33,DodgerBlue,7,1540
39,Tomato,8,139
20,Gold,1,1361
8,Magenta,9,1074
30,SpringGreen,6,575
12,LightGoldenRodYellow,0,1746
29,Linen,10,1424
28,DarkTurquoise,8,1281
10,Orange,3,419
35,DodgerBlue,4,609
10,Ivory,9,776
14,DarkSeaGreen,9,1518
18,BurlyWood,2,1318
14,HoneyDew,7,766
17,Indigo,2,1308
36,GreenYellow,9,639
24,Green,3,313
19,Ivory,1,103
34,BurlyWood,3,1265
5,LightCoral,0,1241
11,YellowGreen,4,1600
25,OrangeRed,10,1425
25,MediumOrchid,2,1495
8,LightCoral,9,1106
39,LightSteelBlue,6,709
33,PapayaWhip,8,1835
9,DarkKhaki,9,1910
27,IndianRed,0,1116
16,Bisque,10,372
14,Red,10,1584
13,HoneyDew,3,1618
27,DarkSeaGreen,9,647
13,Salmon,10,241
38,MediumOrchid,8,383
5,CornflowerBlue,0,54
12,DarkGreen,8,1344
20,LemonChiffon,4,889
16,Khaki,4,1087
23,LightGoldenRodYellow,9,975
29,SlateGray,9,1069
17,MediumVioletRed,0,238
19,Blue,2,1506
5,LightGreen,1,1556
29,FireBrick,2,1061
22,Fuchsia,1,1574
26,LightSteelBlue,5,1232
22,Sienna,9,971
25,MediumPurple,1,644
5,LavenderBlush,3,1552
6,Brown,6,1181
35,LavenderBlush,1,10
9,Indigo,8,1111
13,Plum,6,1631
25,SpringGreen,8,1346
14,SeaGreen,4,472
31,DarkBlue,9,135
24,LightPink,4,1313
20,Gold,10,573
35,Snow,1,761
36,Lavender,5,410
31,LimeGreen,9,1057
14,Indigo,9,1960
6,DarkCyan,0,1713
40,GhostWhite,2,1192
11,DarkKhaki,2,1889
40,Magenta,1,1209
25,Ivory,9,954
40,LightBlue,10,1426
32,Wheat,5,1140
37,MediumVioletRed,4,121
26,HoneyDew,1,462
13,SteelBlue,6,1725
38,LightSlateGray,5,923
30,LightSlateGray,8,768
9,DarkCyan,0,1964
18,Lime,10,90
6,Aquamarine,0,291
10,Coral,1,1845
28,Crimson,0,304
19,LightBlue,4,847
8,Green,1,820
16,PaleGoldenRod,0,1248
22,Tomato,0,1494
28,Red,9,1750
16,Gray,5,1515
35,DeepSkyBlue,5,127
10,SlateBlue,4,447
31,SlateGray,3,549
30,LightSalmon,0,1199
16,Bisque,2,500
39,LightSteelBlue,5,1158
15,Gainsboro,1,1016
13,Cyan,7,544
25,Thistle,2,504
26,DarkSlateBlue,0,1478
37,PaleGreen,2,296
9,Gold,7,118
9,PaleTurquoise,8,1753
24,BlanchedAlmond,0,864
5,FloralWhite,7,1388
6,DarkSlateGray,10,56
18,MidnightBlue,10,891
24,MediumOrchid,9,1366
13,Coral,5,1060
19,Azure,5,761
22,Aquamarine,3,1263
8,MediumBlue,6,562
20,MediumSeaGreen,0,1060
27,Gray,3,605
21,DarkSlateBlue,0,307
5,Linen,1,1735
20,MediumAquaMarine,7,1612
38,SaddleBrown,5,1987
5,LightSalmon,3,1558
21,LimeGreen,0,464
6,HoneyDew,7,1039
5,DarkSlateBlue,1,72
19,DimGray,3,1748
35,Red,0,1801
27,DarkRed,6,43
19,Orchid,1,577
12,MediumBlue,0,1575
38,Green,3,1227
40,MediumVioletRed,8,1958
24,MediumBlue,6,58
37,MediumSlateBlue,1,692
37,SeaShell,10,1829
36,LightSalmon,10,1935
9,MediumSpringGreen,2,1363
18,DarkGreen,2,700
38,DarkSeaGreen,9,12
17,Plum,10,1392
27,Magenta,7,1527
37,DodgerBlue,4,797
